species	node	family	total_hits	filtered_hits
Macaca_mulatta	Catarrhini	Mir-4524	2	1
Macaca_mulatta	Vertebrata	Mir-455	2	1
Macaca_mulatta	Vertebrata	Mir-459	1	1
Macaca_mulatta	Osteichthyes	Mir-460	1	0
Macaca_mulatta	Catarrhini	Mir-4677	1	1
Macaca_mulatta	Catarrhini	Mir-4766	2	1
Macaca_mulatta	Theria	Mir-483	9	1
Macaca_mulatta	Eutheria	Mir-486	1	1
Macaca_mulatta	Eutheria	Mir-488	1	1
Macaca_mulatta	Osteichthyes	Mir-489	2	1
Macaca_mulatta	Amniota	Mir-490	1	1
Macaca_mulatta	Eutheria	Mir-491	1	1
Macaca_mulatta	Eutheria	Mir-493	5	1
Macaca_mulatta	Catarrhini	Mir-498	1	1
Macaca_mulatta	Vertebrata	Mir-499	2	1
Macaca_mulatta	Eutheria	Mir-504	1	1
Macaca_mulatta	Eutheria	Mir-505	1	1
Macaca_mulatta	Eutheria	Mir-506	28	25
Macaca_mulatta	Euarchontoglires	Mir-511	1	1
Macaca_mulatta	Eutheria	Mir-541	1	1
Macaca_mulatta	Eutheria	Mir-542	1	1
Macaca_mulatta	Eutheria	Mir-544	705	1
Macaca_mulatta	Catarrhini	Mir-550	3	2
Macaca_mulatta	Vertebrata	Mir-551	2	2
Macaca_mulatta	Eutheria	Mir-574	216	1
Macaca_mulatta	Catarrhini	Mir-576	1	1
Macaca_mulatta	Catarrhini	Mir-577	1	1
Macaca_mulatta	Catarrhini	Mir-579	1	1
Macaca_mulatta	Eutheria	Mir-582	1	1
Macaca_mulatta	Catarrhini	Mir-584	1	1
Macaca_mulatta	Catarrhini	Mir-589	1	1
Macaca_mulatta	Mammalia	Mir-590	1	1
Macaca_mulatta	Eutheria	Mir-592	1	1
Macaca_mulatta	Eutheria	Mir-598	1	1
Macaca_mulatta	Sarcopterygii	Mir-599	1	1
Macaca_mulatta	Catarrhini	Mir-605	1	1
Macaca_mulatta	Eutheria	Mir-615	1	1
Macaca_mulatta	Catarrhini	Mir-624	1	1
Macaca_mulatta	Eutheria	Mir-628	1	1
Macaca_mulatta	Catarrhini	Mir-642	1	1
Macaca_mulatta	Catarrhini	Mir-651	1	1
Macaca_mulatta	Eutheria	Mir-652	4	1
Macaca_mulatta	Eutheria	Mir-6529	1	1
Macaca_mulatta	Eutheria	Mir-653	1	1
Macaca_mulatta	Eutheria	Mir-670	1	1
Macaca_mulatta	Theria	Mir-671	1	1
Macaca_mulatta	Eutheria	Mir-6715	1	1
Macaca_mulatta	Eutheria	Mir-672	68	0
Macaca_mulatta	Theria	Mir-675	1	1
Macaca_mulatta	Eutheria	Mir-676	2	2
Macaca_mulatta	Bilateria	Mir-7	3	3
Macaca_mulatta	Eutheria	Mir-7180	1	1
Macaca_mulatta	Osteichthyes	Mir-722	2	0
Macaca_mulatta	Osteichthyes	Mir-737	1	0
Macaca_mulatta	Eutheria	Mir-744	1	1
Macaca_mulatta	Eutheria	Mir-760	1	1
Macaca_mulatta	Eutheria	Mir-769	1	1
Macaca_mulatta	Euarchontoglires	Mir-770	1	1
Macaca_mulatta	Bilateria	Mir-8	6	5
Macaca_mulatta	Mammalia	Mir-873	1	1
Macaca_mulatta	Eutheria	Mir-874	1	1
Macaca_mulatta	Vertebrata	Mir-875	2	1
Macaca_mulatta	Eutheria	Mir-876	1	1
Macaca_mulatta	Eutheria	Mir-877	1	1
Macaca_mulatta	Eutheria	Mir-885	1	1
Macaca_mulatta	Catarrhini	Mir-887	1	1
Macaca_mulatta	Bilateria	Mir-9	3	3
Macaca_mulatta	Bilateria	Mir-92	6	6
Macaca_mulatta	Catarrhini	Mir-934	1	1
Macaca_mulatta	Eutheria	Mir-935	1	1
Macaca_mulatta	Catarrhini	Mir-944	1	1
Macaca_mulatta	Eutheria	Mir-95	23	4
Macaca_mulatta	Bilateria	Mir-96	3	3
Macaca_mulatta	Eutheria	Mir-9851	1	1
