species	node	family	total_hits	filtered_hits
Chrysemys_picta_bellii	Bilateria	Mir-7	4	4
Chrysemys_picta_bellii	Bilateria	Mir-71	8	0
Chrysemys_picta_bellii	Osteichthyes	Mir-7147	1	1
Chrysemys_picta_bellii	Osteichthyes	Mir-722	1	0
Chrysemys_picta_bellii	Gnathostomata	Mir-725	1	1
Chrysemys_picta_bellii	Osteichthyes	Mir-726	4	1
Chrysemys_picta_bellii	Osteichthyes	Mir-727	1	1
Chrysemys_picta_bellii	Osteichthyes	Mir-737	2	1
Chrysemys_picta_bellii	Diapsida	Mir-7463	3	1
Chrysemys_picta_bellii	Bilateria	Mir-8	3	3
Chrysemys_picta_bellii	Vertebrata	Mir-875	2	1
Chrysemys_picta_bellii	Bilateria	Mir-9	5	5
Chrysemys_picta_bellii	Bilateria	Mir-92	5	5
Chrysemys_picta_bellii	Bilateria	Mir-96	3	3
