species	node	family	total_hits	filtered_hits
Bos_taurus	Osteichthyes	Mir-489	5	1
Bos_taurus	Amniota	Mir-490	1	1
Bos_taurus	Eutheria	Mir-491	1	1
Bos_taurus	Eutheria	Mir-493	5	1
Bos_taurus	Vertebrata	Mir-499	1	1
Bos_taurus	Eutheria	Mir-504	2	2
Bos_taurus	Eutheria	Mir-505	2	2
Bos_taurus	Eutheria	Mir-506	7	7
Bos_taurus	Eutheria	Mir-541	1	1
Bos_taurus	Eutheria	Mir-542	1	1
Bos_taurus	Eutheria	Mir-544	424	1
Bos_taurus	Vertebrata	Mir-551	2	2
Bos_taurus	Eutheria	Mir-574	318	1
Bos_taurus	Eutheria	Mir-582	1	1
Bos_taurus	Mammalia	Mir-590	1	1
Bos_taurus	Eutheria	Mir-592	1	1
Bos_taurus	Eutheria	Mir-598	1	0
Bos_taurus	Sarcopterygii	Mir-599	1	1
Bos_taurus	Eutheria	Mir-615	1	1
Bos_taurus	Eutheria	Mir-628	1	1
Bos_taurus	Eutheria	Mir-652	2	1
Bos_taurus	Eutheria	Mir-6529	1	1
Bos_taurus	Eutheria	Mir-653	1	1
Bos_taurus	Eutheria	Mir-670	1	1
Bos_taurus	Theria	Mir-671	1	1
Bos_taurus	Eutheria	Mir-6715	1	1
Bos_taurus	Eutheria	Mir-672	55	0
Bos_taurus	Eutheria	Mir-676	1	0
Bos_taurus	Bilateria	Mir-7	3	3
Bos_taurus	Bilateria	Mir-71	1	0
Bos_taurus	Eutheria	Mir-7180	1	1
Bos_taurus	Osteichthyes	Mir-722	1	0
Bos_taurus	Osteichthyes	Mir-737	1	0
Bos_taurus	Eutheria	Mir-744	1	1
Bos_taurus	Eutheria	Mir-760	1	1
Bos_taurus	Eutheria	Mir-769	1	1
Bos_taurus	Bilateria	Mir-8	6	5
Bos_taurus	Mammalia	Mir-873	1	1
Bos_taurus	Eutheria	Mir-874	1	1
Bos_taurus	Vertebrata	Mir-875	2	1
Bos_taurus	Eutheria	Mir-876	1	1
Bos_taurus	Eutheria	Mir-877	1	1
Bos_taurus	Eutheria	Mir-885	1	1
Bos_taurus	Bilateria	Mir-9	4	3
Bos_taurus	Bilateria	Mir-92	7	6
Bos_taurus	Eutheria	Mir-935	1	1
Bos_taurus	Eutheria	Mir-95	10	4
Bos_taurus	Bilateria	Mir-96	4	3
Bos_taurus	Eutheria	Mir-9851	1	1
