species	node	family	total_hits	filtered_hits
Homo_sapiens	Bilateria	Mir-193	4	4
Homo_sapiens	Vertebrata	Mir-194	3	2
Homo_sapiens	Olfactores	Mir-196	3	3
Homo_sapiens	Eutheria	Mir-197	1	1
Homo_sapiens	Vertebrata	Mir-199	3	3
Homo_sapiens	Vertebrata	Mir-202	2	1
Homo_sapiens	Vertebrata	Mir-203	1	1
Homo_sapiens	Vertebrata	Mir-204	3	3
Homo_sapiens	Vertebrata	Mir-205	1	1
Homo_sapiens	Vertebrata	Mir-208	2	2
Homo_sapiens	Vertebrata	Mir-21	1	1
Homo_sapiens	Bilateria	Mir-210	2	2
Homo_sapiens	Eutheria	Mir-2114	1	1
Homo_sapiens	Gnathostomata	Mir-214	2	1
Homo_sapiens	Bilateria	Mir-216	2	2
Homo_sapiens	Chordata	Mir-217	1	1
Homo_sapiens	Vertebrata	Mir-218	2	2
Homo_sapiens	Bilateria	Mir-219	7	1
Homo_sapiens	Bilateria	Mir-22	2	2
Homo_sapiens	Vertebrata	Mir-221	2	2
Homo_sapiens	Vertebrata	Mir-223	1	1
Homo_sapiens	Eutheria	Mir-224	1	1
Homo_sapiens	Vertebrata	Mir-23	2	2
Homo_sapiens	Eutheria	Mir-2355	1	1
Homo_sapiens	Boreoeutheria	Mir-2387	1	0
Homo_sapiens	Vertebrata	Mir-24	2	2
Homo_sapiens	Eutheria	Mir-2483	1	0
Homo_sapiens	Vertebrata	Mir-26	3	3
Homo_sapiens	Vertebrata	Mir-27	2	2
Homo_sapiens	Eutheria	Mir-28	4	3
Homo_sapiens	Bilateria	Mir-29	4	4
Homo_sapiens	Eutheria	Mir-296	1	1
Homo_sapiens	Vertebrata	Mir-30	6	6
Homo_sapiens	Eutheria	Mir-3059	1	1
Homo_sapiens	Eutheria	Mir-3085	1	1
Homo_sapiens	Bilateria	Mir-31	1	1
Homo_sapiens	Catarrhini	Mir-3140	1	1
Homo_sapiens	Catarrhini	Mir-3145	1	1
Homo_sapiens	Catarrhini	Mir-3146	1	1
Homo_sapiens	Catarrhini	Mir-3173	5	1
Homo_sapiens	Gnathostomata	Mir-32	1	1
Homo_sapiens	Eutheria	Mir-320	16	4
Homo_sapiens	Catarrhini	Mir-3200	10	1
Homo_sapiens	Eutheria	Mir-324	1	1
Homo_sapiens	Theria	Mir-325	9	1
Homo_sapiens	Eutheria	Mir-326	1	1
Homo_sapiens	Eutheria	Mir-328	1	1
Homo_sapiens	Bilateria	Mir-33	3	2
Homo_sapiens	Eutheria	Mir-330	1	1
Homo_sapiens	Eutheria	Mir-331	1	1
Homo_sapiens	Eutheria	Mir-335	1	1
Homo_sapiens	Eutheria	Mir-337	1	1
Homo_sapiens	Vertebrata	Mir-338	1	1
Homo_sapiens	Eutheria	Mir-339	2	1
Homo_sapiens	Bilateria	Mir-34	6	6
Homo_sapiens	Theria	Mir-340	6	1
Homo_sapiens	Eutheria	Mir-342	1	1
Homo_sapiens	Eutheria	Mir-345	2	1
Homo_sapiens	Eutheria	Mir-346	1	1
Homo_sapiens	Eutheria	Mir-361	1	1
Homo_sapiens	Theria	Mir-3613	2	1
Homo_sapiens	Catarrhini	Mir-3617	1	1
Homo_sapiens	Eutheria	Mir-362	7	6
Homo_sapiens	Boreoeutheria	Mir-370	1	1
Homo_sapiens	Eutheria	Mir-374	2	2
Homo_sapiens	Bilateria	Mir-375	1	1
Homo_sapiens	Eutheria	Mir-376	6	5
Homo_sapiens	Eutheria	Mir-378	1	1
Homo_sapiens	Tetrapoda	Mir-383	1	1
Homo_sapiens	Eutheria	Mir-384	1	0
Homo_sapiens	Catarrhini	Mir-3934	2	1
Homo_sapiens	Eutheria	Mir-423	1	1
Homo_sapiens	Gnathostomata	Mir-425	1	1
Homo_sapiens	Vertebrata	Mir-430	51	51
Homo_sapiens	Eutheria	Mir-431	1	1
Homo_sapiens	Eutheria	Mir-432	1	1
Homo_sapiens	Eutheria	Mir-433	1	1
Homo_sapiens	Eutheria	Mir-448	1	1
Homo_sapiens	Eutheria	Mir-450	4	3
Homo_sapiens	Vertebrata	Mir-451	1	1
Homo_sapiens	Eutheria	Mir-452	1	1
Homo_sapiens	Catarrhini	Mir-4524	1	1
Homo_sapiens	Vertebrata	Mir-455	1	1
Homo_sapiens	Osteichthyes	Mir-458	1	0
Homo_sapiens	Vertebrata	Mir-459	1	1
Homo_sapiens	Osteichthyes	Mir-460	4	0
Homo_sapiens	Catarrhini	Mir-4677	2	2
Homo_sapiens	Catarrhini	Mir-4766	1	1
Homo_sapiens	Theria	Mir-483	4	1
Homo_sapiens	Eutheria	Mir-486	2	1
Homo_sapiens	Eutheria	Mir-488	1	1
Homo_sapiens	Osteichthyes	Mir-489	3	1
Homo_sapiens	Amniota	Mir-490	1	1
Homo_sapiens	Eutheria	Mir-491	1	1
Homo_sapiens	Eutheria	Mir-493	4	1
Homo_sapiens	Catarrhini	Mir-498	1	1
Homo_sapiens	Vertebrata	Mir-499	1	1
Homo_sapiens	Eutheria	Mir-504	1	1
Homo_sapiens	Eutheria	Mir-505	1	1
Homo_sapiens	Eutheria	Mir-506	28	23
Homo_sapiens	Euarchontoglires	Mir-511	2	1
Homo_sapiens	Eutheria	Mir-541	1	1
Homo_sapiens	Eutheria	Mir-542	1	1
Homo_sapiens	Eutheria	Mir-544	844	1
Homo_sapiens	Catarrhini	Mir-550	3	3
Homo_sapiens	Vertebrata	Mir-551	2	2
Homo_sapiens	Eutheria	Mir-574	435	1
Homo_sapiens	Catarrhini	Mir-576	1	1
Homo_sapiens	Catarrhini	Mir-577	1	1
Homo_sapiens	Catarrhini	Mir-579	2	1
Homo_sapiens	Eutheria	Mir-582	1	1
Homo_sapiens	Catarrhini	Mir-584	2	1
Homo_sapiens	Catarrhini	Mir-589	1	1
Homo_sapiens	Mammalia	Mir-590	1	1
Homo_sapiens	Eutheria	Mir-592	1	1
Homo_sapiens	Eutheria	Mir-598	1	1
Homo_sapiens	Sarcopterygii	Mir-599	1	1
Homo_sapiens	Catarrhini	Mir-605	2	1
Homo_sapiens	Eutheria	Mir-615	1	1
Homo_sapiens	Catarrhini	Mir-624	1	1
Homo_sapiens	Eutheria	Mir-628	1	1
Homo_sapiens	Catarrhini	Mir-642	1	1
Homo_sapiens	Catarrhini	Mir-651	1	1
Homo_sapiens	Eutheria	Mir-652	2	1
Homo_sapiens	Eutheria	Mir-6529	1	1
Homo_sapiens	Eutheria	Mir-653	1	1
Homo_sapiens	Eutheria	Mir-670	1	1
Homo_sapiens	Theria	Mir-671	1	1
Homo_sapiens	Eutheria	Mir-6715	1	1
Homo_sapiens	Eutheria	Mir-672	210	0
Homo_sapiens	Theria	Mir-675	2	2
Homo_sapiens	Eutheria	Mir-676	1	1
Homo_sapiens	Bilateria	Mir-7	3	3
Homo_sapiens	Bilateria	Mir-71	1	0
Homo_sapiens	Eutheria	Mir-7180	1	0
Homo_sapiens	Osteichthyes	Mir-722	2	0
Homo_sapiens	Osteichthyes	Mir-737	3	0
Homo_sapiens	Eutheria	Mir-744	1	1
Homo_sapiens	Eutheria	Mir-760	1	1
Homo_sapiens	Eutheria	Mir-769	1	1
Homo_sapiens	Euarchontoglires	Mir-770	1	1
Homo_sapiens	Bilateria	Mir-8	5	5
Homo_sapiens	Mammalia	Mir-873	1	1
Homo_sapiens	Eutheria	Mir-874	1	1
Homo_sapiens	Vertebrata	Mir-875	1	1
Homo_sapiens	Eutheria	Mir-876	1	1
Homo_sapiens	Eutheria	Mir-877	7	7
Homo_sapiens	Eutheria	Mir-885	1	1
Homo_sapiens	Catarrhini	Mir-887	1	1
Homo_sapiens	Bilateria	Mir-9	3	3
Homo_sapiens	Bilateria	Mir-92	6	6
Homo_sapiens	Catarrhini	Mir-934	1	1
Homo_sapiens	Eutheria	Mir-935	1	1
Homo_sapiens	Catarrhini	Mir-944	1	1
Homo_sapiens	Eutheria	Mir-95	26	4
Homo_sapiens	Bilateria	Mir-96	5	3
Homo_sapiens	Eutheria	Mir-9851	1	1
