species	node	family	total_hits	filtered_hits
Canis_familiaris	Eutheria	Mir-491	1	1
Canis_familiaris	Eutheria	Mir-493	3	1
Canis_familiaris	Vertebrata	Mir-499	1	1
Canis_familiaris	Eutheria	Mir-504	1	1
Canis_familiaris	Eutheria	Mir-505	1	1
Canis_familiaris	Eutheria	Mir-506	7	7
Canis_familiaris	Eutheria	Mir-541	2	0
Canis_familiaris	Eutheria	Mir-542	1	1
Canis_familiaris	Eutheria	Mir-544	549	2
Canis_familiaris	Vertebrata	Mir-551	2	2
Canis_familiaris	Eutheria	Mir-574	305	1
Canis_familiaris	Eutheria	Mir-582	1	1
Canis_familiaris	Mammalia	Mir-590	2	1
Canis_familiaris	Eutheria	Mir-592	1	1
Canis_familiaris	Eutheria	Mir-598	1	0
Canis_familiaris	Sarcopterygii	Mir-599	1	1
Canis_familiaris	Eutheria	Mir-615	1	1
Canis_familiaris	Eutheria	Mir-628	1	1
Canis_familiaris	Eutheria	Mir-652	1	1
Canis_familiaris	Eutheria	Mir-6529	1	1
Canis_familiaris	Eutheria	Mir-653	1	1
Canis_familiaris	Eutheria	Mir-670	1	0
Canis_familiaris	Theria	Mir-671	1	1
Canis_familiaris	Eutheria	Mir-6715	1	1
Canis_familiaris	Eutheria	Mir-672	96	0
Canis_familiaris	Theria	Mir-675	1	1
Canis_familiaris	Eutheria	Mir-676	1	1
Canis_familiaris	Bilateria	Mir-7	3	3
Canis_familiaris	Eutheria	Mir-7180	1	1
Canis_familiaris	Osteichthyes	Mir-722	1	0
Canis_familiaris	Eutheria	Mir-744	1	1
Canis_familiaris	Eutheria	Mir-760	1	0
Canis_familiaris	Eutheria	Mir-769	1	1
Canis_familiaris	Bilateria	Mir-8	5	5
Canis_familiaris	Mammalia	Mir-873	1	1
Canis_familiaris	Eutheria	Mir-874	1	1
Canis_familiaris	Vertebrata	Mir-875	1	1
Canis_familiaris	Eutheria	Mir-876	1	1
Canis_familiaris	Eutheria	Mir-877	3	1
Canis_familiaris	Eutheria	Mir-885	1	1
Canis_familiaris	Bilateria	Mir-9	4	3
Canis_familiaris	Bilateria	Mir-92	7	7
Canis_familiaris	Eutheria	Mir-935	1	1
Canis_familiaris	Eutheria	Mir-95	11	4
Canis_familiaris	Bilateria	Mir-96	3	3
Canis_familiaris	Eutheria	Mir-9851	1	1
