species	node	family	total_hits	filtered_hits
Sphenodon_punctatus	Osteichthyes	Mir-722	3	0
Sphenodon_punctatus	Gnathostomata	Mir-725	1	0
Sphenodon_punctatus	Osteichthyes	Mir-726	1	1
Sphenodon_punctatus	Osteichthyes	Mir-727	1	1
Sphenodon_punctatus	Osteichthyes	Mir-737	3	1
Sphenodon_punctatus	Diapsida	Mir-7463	3	1
Sphenodon_punctatus	Bilateria	Mir-8	7	3
Sphenodon_punctatus	Vertebrata	Mir-875	1	1
Sphenodon_punctatus	Bilateria	Mir-9	9	6
Sphenodon_punctatus	Bilateria	Mir-92	6	6
Sphenodon_punctatus	Bilateria	Mir-96	4	4
