species	node	family	total_hits	filtered_hits
Latimeria_chalumnae	Osteichthyes	Mir-458	3	1
Latimeria_chalumnae	Vertebrata	Mir-459	1	0
Latimeria_chalumnae	Osteichthyes	Mir-460	4	2
Latimeria_chalumnae	Osteichthyes	Mir-489	2	1
Latimeria_chalumnae	Vertebrata	Mir-499	3	1
Latimeria_chalumnae	Vertebrata	Mir-551	2	2
Latimeria_chalumnae	Sarcopterygii	Mir-599	1	1
Latimeria_chalumnae	Bilateria	Mir-7	13	4
Latimeria_chalumnae	Bilateria	Mir-71	1	0
Latimeria_chalumnae	Osteichthyes	Mir-7147	2	1
Latimeria_chalumnae	Osteichthyes	Mir-722	5	1
Latimeria_chalumnae	Gnathostomata	Mir-725	3	1
Latimeria_chalumnae	Osteichthyes	Mir-726	1	0
Latimeria_chalumnae	Osteichthyes	Mir-737	3	1
Latimeria_chalumnae	Bilateria	Mir-8	5	4
Latimeria_chalumnae	Vertebrata	Mir-875	5	1
Latimeria_chalumnae	Bilateria	Mir-9	4	4
Latimeria_chalumnae	Bilateria	Mir-92	6	6
Latimeria_chalumnae	Bilateria	Mir-96	3	3
