species	node	family	total_hits	filtered_hits
Cavia_porcellus	Eutheria	Mir-670	1	1
Cavia_porcellus	Theria	Mir-671	1	1
Cavia_porcellus	Eutheria	Mir-6715	1	1
Cavia_porcellus	Eutheria	Mir-672	17	1
Cavia_porcellus	Theria	Mir-675	1	1
Cavia_porcellus	Eutheria	Mir-676	1	1
Cavia_porcellus	Bilateria	Mir-7	3	3
Cavia_porcellus	Osteichthyes	Mir-722	1	0
Cavia_porcellus	Gnathostomata	Mir-725	1	0
Cavia_porcellus	Osteichthyes	Mir-727	1	0
Cavia_porcellus	Eutheria	Mir-744	1	1
Cavia_porcellus	Eutheria	Mir-760	1	1
Cavia_porcellus	Eutheria	Mir-769	2	1
Cavia_porcellus	Bilateria	Mir-8	5	5
Cavia_porcellus	Glires	Mir-872	1	1
Cavia_porcellus	Mammalia	Mir-873	1	1
Cavia_porcellus	Eutheria	Mir-874	1	1
Cavia_porcellus	Eutheria	Mir-876	1	1
Cavia_porcellus	Eutheria	Mir-885	1	1
Cavia_porcellus	Bilateria	Mir-9	4	3
Cavia_porcellus	Bilateria	Mir-92	6	6
Cavia_porcellus	Eutheria	Mir-95	5	3
Cavia_porcellus	Bilateria	Mir-96	3	3
Cavia_porcellus	Eutheria	Mir-9851	1	0
