species	node	family	total_hits	filtered_hits
Oryctolagus_cuniculus	Eutheria	Mir-760	2	1
Oryctolagus_cuniculus	Bilateria	Mir-8	6	6
Oryctolagus_cuniculus	Glires	Mir-872	1	1
Oryctolagus_cuniculus	Mammalia	Mir-873	1	1
Oryctolagus_cuniculus	Eutheria	Mir-874	1	1
Oryctolagus_cuniculus	Vertebrata	Mir-875	1	1
Oryctolagus_cuniculus	Eutheria	Mir-876	1	1
Oryctolagus_cuniculus	Eutheria	Mir-877	1	0
Oryctolagus_cuniculus	Eutheria	Mir-885	1	1
Oryctolagus_cuniculus	Bilateria	Mir-9	3	3
Oryctolagus_cuniculus	Bilateria	Mir-92	6	6
Oryctolagus_cuniculus	Eutheria	Mir-935	1	1
Oryctolagus_cuniculus	Eutheria	Mir-95	6	3
Oryctolagus_cuniculus	Bilateria	Mir-96	3	3
Oryctolagus_cuniculus	Eutheria	Mir-9851	2	1
