species	node	family	total_hits	filtered_hits
Lepisosteus_oculatus	Vertebrata	Mir-1788	1	1
Lepisosteus_oculatus	Vertebrata	Mir-181	6	6
Lepisosteus_oculatus	Bilateria	Mir-184	1	1
Lepisosteus_oculatus	Osteichthyes	Mir-187	3	1
Lepisosteus_oculatus	Vertebrata	Mir-19	3	3
Lepisosteus_oculatus	Bilateria	Mir-190	1	1
Lepisosteus_oculatus	Gnathostomata	Mir-191	1	1
Lepisosteus_oculatus	Vertebrata	Mir-192	1	1
Lepisosteus_oculatus	Bilateria	Mir-193	4	4
Lepisosteus_oculatus	Vertebrata	Mir-194	1	1
Lepisosteus_oculatus	Olfactores	Mir-196	3	3
Lepisosteus_oculatus	Vertebrata	Mir-199	3	3
Lepisosteus_oculatus	Vertebrata	Mir-202	1	1
Lepisosteus_oculatus	Vertebrata	Mir-203	1	1
Lepisosteus_oculatus	Vertebrata	Mir-204	2	2
Lepisosteus_oculatus	Vertebrata	Mir-205	2	2
Lepisosteus_oculatus	Vertebrata	Mir-208	4	3
Lepisosteus_oculatus	Vertebrata	Mir-21	1	1
Lepisosteus_oculatus	Bilateria	Mir-210	1	1
Lepisosteus_oculatus	Gnathostomata	Mir-214	3	1
Lepisosteus_oculatus	Bilateria	Mir-216	2	2
Lepisosteus_oculatus	Chordata	Mir-217	1	1
Lepisosteus_oculatus	Vertebrata	Mir-218	3	3
Lepisosteus_oculatus	Gnathostomata	Mir-2184	2	1
Lepisosteus_oculatus	Gnathostomata	Mir-2188	2	1
Lepisosteus_oculatus	Bilateria	Mir-219	1	1
Lepisosteus_oculatus	Bilateria	Mir-22	2	2
Lepisosteus_oculatus	Vertebrata	Mir-221	3	3
Lepisosteus_oculatus	Vertebrata	Mir-223	1	1
Lepisosteus_oculatus	Vertebrata	Mir-23	3	3
Lepisosteus_oculatus	Vertebrata	Mir-24	6	4
Lepisosteus_oculatus	Vertebrata	Mir-26	3	3
Lepisosteus_oculatus	Vertebrata	Mir-27	5	4
Lepisosteus_oculatus	Bilateria	Mir-281	1	0
Lepisosteus_oculatus	Bilateria	Mir-29	5	5
Lepisosteus_oculatus	Vertebrata	Mir-30	6	6
Lepisosteus_oculatus	Bilateria	Mir-31	2	2
Lepisosteus_oculatus	Bilateria	Mir-33	3	2
Lepisosteus_oculatus	Vertebrata	Mir-338	2	2
Lepisosteus_oculatus	Bilateria	Mir-34	8	8
Lepisosteus_oculatus	Bilateria	Mir-375	1	1
Lepisosteus_oculatus	Gnathostomata	Mir-425	1	1
Lepisosteus_oculatus	Vertebrata	Mir-430	2	2
Lepisosteus_oculatus	Vertebrata	Mir-451	1	1
Lepisosteus_oculatus	Vertebrata	Mir-455	2	1
Lepisosteus_oculatus	Vertebrata	Mir-456	1	1
Lepisosteus_oculatus	Osteichthyes	Mir-458	1	1
Lepisosteus_oculatus	Vertebrata	Mir-459	1	1
Lepisosteus_oculatus	Osteichthyes	Mir-460	2	2
Lepisosteus_oculatus	Osteichthyes	Mir-489	1	1
Lepisosteus_oculatus	Vertebrata	Mir-499	1	1
Lepisosteus_oculatus	Vertebrata	Mir-551	2	2
Lepisosteus_oculatus	Bilateria	Mir-7	4	4
Lepisosteus_oculatus	Bilateria	Mir-71	6	0
Lepisosteus_oculatus	Osteichthyes	Mir-7147	1	1
Lepisosteus_oculatus	Osteichthyes	Mir-722	7	1
Lepisosteus_oculatus	Gnathostomata	Mir-725	3	1
Lepisosteus_oculatus	Osteichthyes	Mir-726	1	1
Lepisosteus_oculatus	Osteichthyes	Mir-727	2	2
Lepisosteus_oculatus	Osteichthyes	Mir-737	1	1
Lepisosteus_oculatus	Bilateria	Mir-8	3	3
Lepisosteus_oculatus	Vertebrata	Mir-875	1	0
Lepisosteus_oculatus	Bilateria	Mir-9	4	3
Lepisosteus_oculatus	Bilateria	Mir-92	4	3
Lepisosteus_oculatus	Bilateria	Mir-96	3	3
