species	node	family	total_hits	filtered_hits
Taeniopygia_guttata	Vertebrata	Mir-194	1	1
Taeniopygia_guttata	Olfactores	Mir-196	3	3
Taeniopygia_guttata	Vertebrata	Mir-199	2	2
Taeniopygia_guttata	Vertebrata	Mir-202	1	1
Taeniopygia_guttata	Vertebrata	Mir-203	2	1
Taeniopygia_guttata	Vertebrata	Mir-204	3	3
Taeniopygia_guttata	Vertebrata	Mir-205	3	3
Taeniopygia_guttata	Vertebrata	Mir-21	1	1
Taeniopygia_guttata	Bilateria	Mir-210	1	1
Taeniopygia_guttata	Gnathostomata	Mir-214	1	1
Taeniopygia_guttata	Bilateria	Mir-216	2	2
Taeniopygia_guttata	Chordata	Mir-217	1	1
Taeniopygia_guttata	Vertebrata	Mir-218	2	2
Taeniopygia_guttata	Gnathostomata	Mir-2184	1	1
Taeniopygia_guttata	Gnathostomata	Mir-2188	1	1
Taeniopygia_guttata	Bilateria	Mir-219	1	1
Taeniopygia_guttata	Bilateria	Mir-22	1	1
Taeniopygia_guttata	Vertebrata	Mir-221	2	2
Taeniopygia_guttata	Vertebrata	Mir-223	1	1
Taeniopygia_guttata	Vertebrata	Mir-23	3	3
Taeniopygia_guttata	Vertebrata	Mir-24	3	3
Taeniopygia_guttata	Bilateria	Mir-252	1	1
Taeniopygia_guttata	Vertebrata	Mir-26	4	4
Taeniopygia_guttata	Vertebrata	Mir-27	3	3
Taeniopygia_guttata	Bilateria	Mir-29	4	4
Taeniopygia_guttata	Sarcopterygii	Mir-2970	1	1
Taeniopygia_guttata	Vertebrata	Mir-30	6	6
Taeniopygia_guttata	Bilateria	Mir-31	1	1
Taeniopygia_guttata	Gnathostomata	Mir-32	1	1
Taeniopygia_guttata	Bilateria	Mir-33	2	2
Taeniopygia_guttata	Vertebrata	Mir-338	2	2
Taeniopygia_guttata	Bilateria	Mir-34	7	7
Taeniopygia_guttata	Bilateria	Mir-375	1	1
Taeniopygia_guttata	Tetrapoda	Mir-383	1	1
Taeniopygia_guttata	Chordata	Mir-4057	1	0
Taeniopygia_guttata	Gnathostomata	Mir-425	1	1
Taeniopygia_guttata	Vertebrata	Mir-430	4	4
Taeniopygia_guttata	Vertebrata	Mir-451	1	1
Taeniopygia_guttata	Vertebrata	Mir-455	1	1
Taeniopygia_guttata	Vertebrata	Mir-456	1	1
Taeniopygia_guttata	Osteichthyes	Mir-458	1	1
Taeniopygia_guttata	Osteichthyes	Mir-460	2	2
Taeniopygia_guttata	Osteichthyes	Mir-489	2	1
Taeniopygia_guttata	Amniota	Mir-490	1	1
Taeniopygia_guttata	Vertebrata	Mir-499	1	1
Taeniopygia_guttata	Vertebrata	Mir-551	2	1
Taeniopygia_guttata	Sarcopterygii	Mir-599	1	1
Taeniopygia_guttata	Bilateria	Mir-7	3	3
Taeniopygia_guttata	Osteichthyes	Mir-726	2	2
Taeniopygia_guttata	Osteichthyes	Mir-737	2	0
Taeniopygia_guttata	Diapsida	Mir-7463	1	1
Taeniopygia_guttata	Bilateria	Mir-8	2	2
Taeniopygia_guttata	Vertebrata	Mir-875	2	0
Taeniopygia_guttata	Bilateria	Mir-9	4	4
Taeniopygia_guttata	Bilateria	Mir-92	5	5
Taeniopygia_guttata	Bilateria	Mir-96	3	3
