species	node	family	total_hits	filtered_hits
Ornithorhynchus_anatinus	Osteichthyes	Mir-187	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-19	8	6
Ornithorhynchus_anatinus	Bilateria	Mir-190	2	2
Ornithorhynchus_anatinus	Gnathostomata	Mir-191	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-192	2	2
Ornithorhynchus_anatinus	Bilateria	Mir-193	4	4
Ornithorhynchus_anatinus	Vertebrata	Mir-194	2	2
Ornithorhynchus_anatinus	Olfactores	Mir-196	2	2
Ornithorhynchus_anatinus	Vertebrata	Mir-199	6	2
Ornithorhynchus_anatinus	Vertebrata	Mir-202	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-203	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-204	2	2
Ornithorhynchus_anatinus	Vertebrata	Mir-205	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-208	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-21	1	1
Ornithorhynchus_anatinus	Bilateria	Mir-210	1	1
Ornithorhynchus_anatinus	Gnathostomata	Mir-214	1	1
Ornithorhynchus_anatinus	Bilateria	Mir-216	2	2
Ornithorhynchus_anatinus	Chordata	Mir-217	2	1
Ornithorhynchus_anatinus	Vertebrata	Mir-218	2	2
Ornithorhynchus_anatinus	Gnathostomata	Mir-2188	1	1
Ornithorhynchus_anatinus	Bilateria	Mir-219	1	1
Ornithorhynchus_anatinus	Bilateria	Mir-22	2	1
Ornithorhynchus_anatinus	Vertebrata	Mir-221	3	3
Ornithorhynchus_anatinus	Vertebrata	Mir-223	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-23	2	2
Ornithorhynchus_anatinus	Vertebrata	Mir-24	2	2
Ornithorhynchus_anatinus	Vertebrata	Mir-26	3	3
Ornithorhynchus_anatinus	Vertebrata	Mir-27	2	2
Ornithorhynchus_anatinus	Bilateria	Mir-281	1	0
Ornithorhynchus_anatinus	Bilateria	Mir-29	4	4
Ornithorhynchus_anatinus	Sarcopterygii	Mir-2970	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-30	6	6
Ornithorhynchus_anatinus	Bilateria	Mir-31	1	1
Ornithorhynchus_anatinus	Gnathostomata	Mir-32	1	1
Ornithorhynchus_anatinus	Bilateria	Mir-33	2	2
Ornithorhynchus_anatinus	Vertebrata	Mir-338	2	1
Ornithorhynchus_anatinus	Bilateria	Mir-34	6	6
Ornithorhynchus_anatinus	Bilateria	Mir-375	1	1
Ornithorhynchus_anatinus	Tetrapoda	Mir-383	1	1
Ornithorhynchus_anatinus	Gnathostomata	Mir-425	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-430	10	9
Ornithorhynchus_anatinus	Vertebrata	Mir-451	2	1
Ornithorhynchus_anatinus	Vertebrata	Mir-455	1	1
Ornithorhynchus_anatinus	Osteichthyes	Mir-458	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-459	1	1
Ornithorhynchus_anatinus	Osteichthyes	Mir-460	1	1
Ornithorhynchus_anatinus	Osteichthyes	Mir-489	1	0
Ornithorhynchus_anatinus	Amniota	Mir-490	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-499	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-551	1	1
Ornithorhynchus_anatinus	Mammalia	Mir-590	1	1
Ornithorhynchus_anatinus	Sarcopterygii	Mir-599	1	1
Ornithorhynchus_anatinus	Bilateria	Mir-7	4	2
Ornithorhynchus_anatinus	Osteichthyes	Mir-722	1	0
Ornithorhynchus_anatinus	Osteichthyes	Mir-737	3	1
Ornithorhynchus_anatinus	Bilateria	Mir-8	5	4
Ornithorhynchus_anatinus	Mammalia	Mir-873	1	1
Ornithorhynchus_anatinus	Vertebrata	Mir-875	1	1
Ornithorhynchus_anatinus	Bilateria	Mir-9	5	4
Ornithorhynchus_anatinus	Bilateria	Mir-92	12	11
Ornithorhynchus_anatinus	Bilateria	Mir-96	4	3
