species	node	family	total_hits	filtered_hits
Anolis_carolinensis	Vertebrata	Mir-205	3	2
Anolis_carolinensis	Vertebrata	Mir-208	1	1
Anolis_carolinensis	Vertebrata	Mir-21	1	1
Anolis_carolinensis	Bilateria	Mir-210	1	1
Anolis_carolinensis	Gnathostomata	Mir-214	11	1
Anolis_carolinensis	Bilateria	Mir-216	3	2
Anolis_carolinensis	Chordata	Mir-217	1	1
Anolis_carolinensis	Vertebrata	Mir-218	2	2
Anolis_carolinensis	Gnathostomata	Mir-2188	1	1
Anolis_carolinensis	Bilateria	Mir-219	2	2
Anolis_carolinensis	Bilateria	Mir-22	2	2
Anolis_carolinensis	Vertebrata	Mir-221	3	3
Anolis_carolinensis	Vertebrata	Mir-223	1	1
Anolis_carolinensis	Vertebrata	Mir-23	3	2
Anolis_carolinensis	Vertebrata	Mir-24	2	2
Anolis_carolinensis	Vertebrata	Mir-26	3	3
Anolis_carolinensis	Vertebrata	Mir-27	2	2
Anolis_carolinensis	Bilateria	Mir-29	4	4
Anolis_carolinensis	Sarcopterygii	Mir-2970	1	1
Anolis_carolinensis	Vertebrata	Mir-30	6	6
Anolis_carolinensis	Bilateria	Mir-31	1	1
Anolis_carolinensis	Gnathostomata	Mir-32	1	1
Anolis_carolinensis	Bilateria	Mir-33	52	2
Anolis_carolinensis	Vertebrata	Mir-338	1	1
Anolis_carolinensis	Bilateria	Mir-34	6	6
Anolis_carolinensis	Bilateria	Mir-375	1	1
Anolis_carolinensis	Tetrapoda	Mir-383	1	1
Anolis_carolinensis	Chordata	Mir-4057	1	0
Anolis_carolinensis	Gnathostomata	Mir-425	1	1
Anolis_carolinensis	Vertebrata	Mir-430	5	5
Anolis_carolinensis	Vertebrata	Mir-451	21	2
Anolis_carolinensis	Vertebrata	Mir-4541	2	0
Anolis_carolinensis	Vertebrata	Mir-455	7	1
Anolis_carolinensis	Vertebrata	Mir-456	1	1
Anolis_carolinensis	Osteichthyes	Mir-458	1	1
Anolis_carolinensis	Osteichthyes	Mir-460	2	2
Anolis_carolinensis	Osteichthyes	Mir-489	2	1
Anolis_carolinensis	Amniota	Mir-490	1	1
Anolis_carolinensis	Vertebrata	Mir-499	2	1
Anolis_carolinensis	Vertebrata	Mir-551	1	1
Anolis_carolinensis	Bilateria	Mir-7	4	3
Anolis_carolinensis	Bilateria	Mir-71	1	0
Anolis_carolinensis	Osteichthyes	Mir-7147	1	0
Anolis_carolinensis	Gnathostomata	Mir-725	2	0
Anolis_carolinensis	Osteichthyes	Mir-726	1	1
Anolis_carolinensis	Osteichthyes	Mir-727	30	1
Anolis_carolinensis	Osteichthyes	Mir-737	2	1
Anolis_carolinensis	Bilateria	Mir-8	3	3
Anolis_carolinensis	Vertebrata	Mir-875	5	1
Anolis_carolinensis	Bilateria	Mir-9	86	3
Anolis_carolinensis	Bilateria	Mir-92	4	4
Anolis_carolinensis	Bilateria	Mir-96	1	1
